region,date_witness,date_agent,witness,agent,latitude,longitude,city,country,city_agent,has_weapon,has_hat,has_jacket,behavior
America,24/09/2010,28/09/2010,Michael Benjamin,Crystal Kelly,34.95303,-120.43572,Santa Maria,US,Los Angeles,FALSE,FALSE,TRUE,over-complimenting
America,5/06/1994,2/07/1994,Mary Ford,Ernest Spencer,-15.675,-38.94722,Canavieiras,BR,Bahia,FALSE,TRUE,TRUE,worried
America,19/07/2015,19/07/2015,Marcus Rivas,Carrie Boone,42.16808,-88.42814,Huntley,US,Chicago,TRUE,TRUE,TRUE,paranoid
America,1/12/2019,14/12/2019,Philip Mayer MD,Michelle Jarvis,43.54072,-116.56346,Nampa,US,Boise,FALSE,TRUE,TRUE,fleeing
America,28/10/1992,10/12/1992,George Stephens,Jeremy Mason,41.72059,-87.70172,Evergreen Park,US,Chicago,FALSE,FALSE,TRUE,injured
America,16/01/1993,27/01/1993,Nicole West,Robert Maxwell,30.17746,-81.38758,Palm Valley,US,New York,FALSE,FALSE,TRUE,happy
America,28/06/2005,24/07/2005,Joseph Allen,Joseph Nguyen,41.55838,-81.56929,Collinwood,US,New York,FALSE,FALSE,TRUE,tense
America,23/08/2020,9/09/2020,Crystal Medina,Stephen Graham,46.1351,-60.1831,Sydney,CA,Glace Bay,FALSE,TRUE,TRUE,worried
America,17/09/2017,28/10/2017,Sara Johnson,Allen Lawrence,-31.25033,-61.4867,Rafaela,AR,Argentina,FALSE,TRUE,TRUE,oblivious
America,7/11/2019,6/12/2019,Samantha Baker,Kenneth Stevenson,3.8801,-77.03116,Buenaventura,CO,Bogota,FALSE,TRUE,TRUE,accusatory
America,31/08/2007,8/10/2007,Michelle Davis,Todd Garcia,-19.32556,-41.25528,Resplendor,BR,Sao Paulo,FALSE,TRUE,TRUE,accusatory
America,3/07/2010,29/07/2010,Stephanie Ellis,Eric Roberts,-19.72806,-50.19556,Iturama,BR,Sao Paulo,FALSE,TRUE,TRUE,sad
America,16/03/2012,13/04/2012,Timothy Wheeler,Amy Bray,42.24113,-88.3162,Crystal Lake,US,Chicago,FALSE,FALSE,TRUE,scared
America,10/11/1991,29/11/1991,Brian Drake,Michael Smith,40.5576,-74.28459,Woodbridge,US,New York,FALSE,FALSE,TRUE,evasive
America,13/09/1999,11/11/1999,Vincent Benson,Chad Graham,41.14676,-73.49484,New Canaan,US,New York,FALSE,TRUE,TRUE,friendly
America,2/11/1990,10/12/1990,Susan Watson,Ronald Friedman,33.95015,-118.03917,South Whittier,US,Los Angeles,FALSE,TRUE,TRUE,unhappy
America,3/06/2009,12/07/2009,Patricia Nunez,Christian Moore,45.43341,-73.86586,Beaconsfield,CA,Toronto,FALSE,TRUE,FALSE,accusatory
America,29/06/1991,17/07/1991,Melissa Reyes,Edward Anderson,32.52515,-93.75018,Shreveport,US,Chicago,FALSE,FALSE,TRUE,happy
America,9/01/1986,23/01/1986,Angela Martinez,Michael Riddle,-27.4338,-65.61427,Aguilares,AR,Argentina,FALSE,TRUE,TRUE,oblivious
America,19/09/2008,19/09/2008,Rachel Mills,Cynthia Carr,43.61062,-72.97261,Rutland,US,New York,FALSE,TRUE,TRUE,over-complimenting
America,18/05/1992,19/06/1992,Christine Harris,Anna Flores,21.01858,-101.2591,Guanajuato,MX,Mexico City,FALSE,TRUE,TRUE,evasive
America,25/11/2000,25/11/2000,Andrea Alvarez,Wesley Horton,29.84576,-90.10674,Estelle,US,Chicago,FALSE,FALSE,TRUE,lonely
America,7/09/1991,10/09/1991,Cheryl King,Gerald Green,36.06523,-119.01677,Porterville,US,Los Angeles,FALSE,FALSE,TRUE,lonely
America,9/05/2000,29/06/2000,James Parker,Christopher Miller,26.91756,-82.07842,Punta Gorda Isles,US,New York,TRUE,FALSE,TRUE,paranoid
America,24/06/2013,3/08/2013,Brian Anderson,Carla Reyes,19.32932,-98.1664,Contla,MX,Mexico City,FALSE,TRUE,TRUE,panicking
America,30/07/2011,14/08/2011,Walter Cooper,Jeanne Green,40.2737,-76.88442,Harrisburg,US,New York,FALSE,TRUE,TRUE,happy
America,30/05/2006,27/07/2006,Andrea Harris,Jeremy Moran,10.15031,-73.9614,El Copey,CO,Bogota,FALSE,FALSE,TRUE,over-complimenting
America,3/03/2014,17/04/2014,Amy Anderson,Emily Ruiz,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,FALSE,TRUE,TRUE,tense
America,11/04/2009,14/04/2009,Dillon Sanchez,Zachary Hawkins,39.57582,-105.11221,Ken Caryl,US,Denver,FALSE,FALSE,TRUE,evasive
America,19/06/1999,8/07/1999,James Robinson,Jennifer Hernandez,38.91817,-78.19444,Front Royal,US,New York,FALSE,FALSE,TRUE,silent
America,18/08/2013,17/09/2013,Theresa Morrison,Patricia Miller,-10.91111,-37.07167,Aracaju,BR,Maceio,FALSE,FALSE,TRUE,silent
America,24/06/2020,10/07/2020,Eric Bailey,Dr. Crystal Mccormick,27.71809,-82.35176,Sun City Center,US,New York,FALSE,TRUE,TRUE,unhappy
America,16/03/1989,1/04/1989,Tiffany Porter,Melissa Meyers,-30.60106,-71.19901,Ovalle,CL,Santiago,FALSE,TRUE,TRUE,out-of-control
America,28/04/2011,12/05/2011,Kathy Frazier,Loretta Wood,41.50343,-74.01042,Newburgh,US,New York,FALSE,TRUE,TRUE,over-complimenting
America,6/05/1988,3/06/1988,Kari Campos,Andre Lamb,5.20856,-74.73584,Honda,CO,Bogota,TRUE,TRUE,TRUE,paranoid
America,4/02/1988,14/03/1988,Desiree Ryan,Brian Haas,-25.42778,-49.27306,Curitiba,BR,Sao Paulo,FALSE,TRUE,TRUE,tense
America,1/09/1999,22/10/1999,Nathan Hensley,Leslie Curtis,-54.8,-68.3,Ushuaia,AR,Argentina,FALSE,TRUE,TRUE,insulting
America,8/05/1989,7/06/1989,Taylor Brown,Caleb Cook,-31.4488,-60.93173,Esperanza,AR,Argentina,FALSE,TRUE,TRUE,insulting
America,21/02/1998,13/04/1998,William Phillips,Karen Nguyen,27.71809,-82.35176,Sun City Center,US,New York,FALSE,TRUE,TRUE,out-of-control
America,20/04/1998,31/05/1998,Carol Macias,Brandon Miller,32.52515,-93.75018,Shreveport,US,Chicago,FALSE,FALSE,TRUE,fleeing
America,18/12/2002,27/12/2002,Amy Hardy,Daniel Brown,-28.44917,-52.2,Marau,BR,Sao Paulo,FALSE,TRUE,TRUE,insulting
America,21/04/2018,20/05/2018,Patricia Dickson,Glenn Li,45.53929,-122.38731,Troutdale,US,Los Angeles,FALSE,TRUE,TRUE,unhappy
America,20/03/2021,4/04/2021,Maria Jackson,Adam Smith,11.84962,-86.19903,Jinotepe,NI,Managua,FALSE,FALSE,TRUE,happy
America,30/01/2001,17/03/2001,Brian Hodges,Ashley Taylor,23.0072,-82.4017,Boyeros,CU,Havana,FALSE,FALSE,TRUE,over-complimenting
America,14/12/2018,27/12/2018,Daniel Anderson,John Turner,45.16024,-93.08883,Lino Lakes,US,Chicago,FALSE,TRUE,TRUE,silent
America,3/10/2006,12/10/2006,Ms. Joanne Brennan DVM,Joseph Ramirez,45.4473,-73.75335,Dorval,CA,Toronto,FALSE,FALSE,TRUE,tense
America,19/12/1996,3/02/1997,Christopher Hamilton,Sarah Reynolds,34.14251,-118.25508,Glendale,US,Los Angeles,FALSE,TRUE,TRUE,evasive
America,24/07/1999,31/08/1999,Bob Salinas,Amber Wright,13.70167,-89.10944,Ilopango,SV,El Salvador,FALSE,TRUE,TRUE,complaining
America,4/02/2004,6/02/2004,Michael Beard,Casey Wheeler,-4.24444,-42.29444,Barras,BR,Fortaleza,FALSE,TRUE,TRUE,injured
America,10/07/2020,24/07/2020,Lydia Watkins,Maurice Mccarthy,40.5576,-74.28459,Woodbridge,US,New York,FALSE,FALSE,TRUE,happy
America,3/05/1987,22/06/1987,Amanda Day,Tammy Lutz,43.54072,-116.56346,Nampa,US,Boise,FALSE,FALSE,TRUE,sad
America,17/02/2011,18/02/2011,Emily Martinez,Kari Chandler,19.8173,-97.35992,Teziutlan,MX,Mexico City,FALSE,FALSE,TRUE,over-complimenting
America,2/03/2000,25/04/2000,Brian Conway,Rose Reed,-22.45667,-47.53028,Santa Gertrudes,BR,Sao Paulo,FALSE,TRUE,FALSE,talkative
America,8/04/2012,22/05/2012,Angela Hardin,Ashley Taylor,-21.205,-41.88778,Itaperuna,BR,Sao Paulo,TRUE,TRUE,TRUE,injured
America,26/10/2021,4/12/2021,Catherine Peterson,Gregory Hanson,40.68066,-73.47429,Massapequa,US,New York,FALSE,TRUE,TRUE,injured
America,13/01/1988,2/02/1988,Lori Griffith,Christian Moore,-3.74912,-73.25383,Iquitos,PE,Lima,TRUE,FALSE,TRUE,paranoid
America,6/08/2021,21/09/2021,Amber Case,Jasmine Rowland,39.43534,-84.20299,Lebanon,US,New York,FALSE,TRUE,TRUE,worried
America,28/05/2011,14/06/2011,Amy Lucas,Rebecca Jackson,43.54072,-116.56346,Nampa,US,Boise,FALSE,TRUE,TRUE,friendly
America,11/05/2013,25/06/2013,Jessica Rosales,Darren Simpson,13.73417,-89.71472,Sonzacate,SV,El Salvador,FALSE,TRUE,FALSE,insulting
America,27/08/2005,3/09/2005,Christina Perez,Ashley Taylor,10.15031,-73.9614,El Copey,CO,Bogota,FALSE,TRUE,TRUE,sad
America,6/10/2007,21/11/2007,Nicole Fowler,Stephen Ferguson,38.17492,-122.2608,American Canyon,US,Los Angeles,FALSE,TRUE,TRUE,hostile
America,15/09/1985,29/10/1985,Michael Ramos,Allen Lawrence,47.80527,-122.24064,Bothell West,US,Los Angeles,FALSE,TRUE,TRUE,evasive
America,15/03/1992,3/05/1992,Amber Peters,Stephen Ferguson,29.84576,-90.10674,Estelle,US,Chicago,FALSE,FALSE,TRUE,worried
America,7/08/1998,13/09/1998,James Sutton,Jose Hunt,-10.95817,-38.79084,Tucano,BR,Bahia,FALSE,TRUE,TRUE,oblivious
America,25/10/2004,6/12/2004,Kenneth Escobar,Kimberly Gibson,37.71715,-122.40433,Visitacion Valley,US,Los Angeles,FALSE,FALSE,TRUE,over-complimenting
America,3/10/2000,18/10/2000,Cassidy Evans,Ronnie Anthony,-25.42778,-49.27306,Curitiba,BR,Sao Paulo,FALSE,TRUE,TRUE,happy
America,26/05/2011,21/07/2011,Robin Parker,Connie Ramos,31.12406,-97.90308,Copperas Cove,US,Chicago,FALSE,FALSE,FALSE,scared
America,24/05/2000,6/06/2000,Ashley Watson,Ashley Carr,40.24537,-75.64963,Pottstown,US,New York,FALSE,TRUE,TRUE,worried
America,21/10/1999,30/11/1999,Madison Brown,Mrs. Kristin Lopez MD,39.09112,-94.41551,Independence,US,Chicago,FALSE,TRUE,TRUE,happy
America,3/03/2005,12/03/2005,Andrea Kelly,Charles Leonard,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,FALSE,TRUE,TRUE,insulting
America,1/11/2002,4/12/2002,Lisa Romero,Taylor Robinson,-23.44361,-51.87389,Sarandi,BR,Sao Paulo,FALSE,TRUE,TRUE,paranoid
America,4/11/1988,30/12/1988,Jose Williams,Julian Anderson,-31.25033,-61.4867,Rafaela,AR,Argentina,FALSE,TRUE,TRUE,injured
America,7/08/2007,11/09/2007,Mary Klein,Kim Dyer,19.32889,-99.32556,San Lorenzo Acopilco,MX,Mexico City,FALSE,TRUE,FALSE,worried
America,21/06/1987,10/08/1987,Mary Mcmahon,Miranda Lester,40.64621,-73.97069,Kensington,US,New York,FALSE,TRUE,TRUE,friendly
America,19/03/2006,17/04/2006,Matthew Bradley,Kimberly Perez,21.01858,-101.2591,Guanajuato,MX,Mexico City,FALSE,FALSE,TRUE,paranoid
America,8/08/2019,17/08/2019,Brittney Vazquez,Latasha Norris,-11.94306,-76.70944,Chosica,PE,Lima,TRUE,TRUE,TRUE,unhappy
America,26/04/2007,24/05/2007,Brittany Delacruz,Ashley Taylor,-3.74912,-73.25383,Iquitos,PE,Lima,FALSE,FALSE,TRUE,injured
America,6/12/2003,3/02/2004,Elizabeth Williams,Stephen Graham,40.65538,-74.38987,Scotch Plains,US,New York,FALSE,TRUE,TRUE,evasive
America,21/10/1987,17/11/1987,Dr. Steven Mitchell,Timothy Maldonado,18.42745,-67.15407,Aguadilla,PR,Puerto Rico,FALSE,FALSE,TRUE,lonely
America,23/03/1995,16/05/1995,Aaron Walker,Tony Bell,-28.24,-48.67028,Imbituba,BR,Sao Paulo,FALSE,FALSE,TRUE,complaining
America,4/06/2006,1/07/2006,Jesse Shields,Regina Henderson,-8.66667,-35.71667,Catende,BR,Recife,TRUE,FALSE,TRUE,tense
America,12/03/2000,15/04/2000,Jacob Delgado,Jeffrey Graves MD,32.44874,-99.73314,Abilene,US,Chicago,TRUE,TRUE,TRUE,injured
America,13/07/2009,27/07/2009,Crystal Anderson,Lucas Kirk,42.35843,-71.05977,Boston,US,New York,FALSE,TRUE,TRUE,happy
America,9/01/2005,26/02/2005,Anthony Gallegos,Cynthia Carr,41.50343,-74.01042,Newburgh,US,New York,FALSE,TRUE,TRUE,silent
America,19/11/2015,29/12/2015,Colleen James,Steven Edwards,40.5576,-74.28459,Woodbridge,US,New York,FALSE,FALSE,TRUE,silent
America,23/01/2022,10/03/2022,Stephanie Davis,Parker Mitchell,18.42745,-67.15407,Aguadilla,PR,Puerto Rico,FALSE,TRUE,FALSE,silent
America,29/12/1998,18/01/1999,Vanessa Morgan,Robert Jenkins,40.57788,-73.95958,Brighton Beach,US,New York,FALSE,TRUE,TRUE,oblivious
America,24/05/2012,18/06/2012,Melissa Walls,James Brock,41.14676,-73.49484,New Canaan,US,New York,FALSE,FALSE,TRUE,lonely
America,29/11/2008,23/12/2008,Tina Young,Justin White,-34.64966,-58.38341,Barracas,AR,Argentina,FALSE,FALSE,TRUE,insulting
America,12/06/2006,6/08/2006,Megan Garcia,Mrs. Kristin Lopez MD,19.8173,-97.35992,Teziutlan,MX,Mexico City,FALSE,TRUE,TRUE,friendly
America,3/09/1997,17/09/1997,Robin Rodriguez,Daniel Brown,20.22816,-103.5687,Zacoalco de Torres,MX,Mexico City,FALSE,FALSE,TRUE,worried
America,11/06/2002,4/08/2002,Bryan Wright,William Zuniga,42.35843,-71.05977,Boston,US,New York,FALSE,TRUE,TRUE,evasive
America,18/03/2010,5/04/2010,Michelle Ballard,Brian Hickman,35.74788,-95.36969,Muskogee,US,Chicago,FALSE,TRUE,TRUE,insulting
America,11/08/1991,25/09/1991,Alyssa Hughes,Bradley Ewing,23.04419,-82.00919,Jaruco,CU,Havana,FALSE,TRUE,TRUE,evasive
America,27/10/2020,27/10/2020,Mark Lawson,Christopher Greer,41.75338,-86.11084,Granger,US,Indiana,FALSE,FALSE,TRUE,sad
America,25/01/2014,7/02/2014,Debra Jones,David Murphy,31.12406,-97.90308,Copperas Cove,US,Chicago,FALSE,TRUE,TRUE,scared
America,7/08/1989,18/09/1989,Tammy Williams,Kelly Barnes,53.51684,-113.3187,Sherwood Park,CA,Edmonton,FALSE,TRUE,FALSE,oblivious
America,16/11/1991,3/01/1992,Johnny Rojas,Teresa Sanchez,-21.42917,-45.94722,Alfenas,BR,Sao Paulo,FALSE,FALSE,TRUE,friendly
America,4/11/1999,26/12/1999,Elizabeth Moore,Chris Campbell Jr.,19.04222,-98.11889,Casa Blanca,MX,Mexico City,FALSE,FALSE,TRUE,worried
America,10/03/1986,7/05/1986,Mary Leblanc,Jacob Salazar,45.49428,-122.86705,Aloha,US,Los Angeles,FALSE,TRUE,TRUE,tense
America,12/07/1988,22/07/1988,Heather Mccall,Kevin Evans,23.04419,-82.00919,Jaruco,CU,Havana,FALSE,TRUE,TRUE,over-complimenting
America,30/08/1988,16/09/1988,Elizabeth Martinez,Tony Bell,-16.25,-69.08333,Yunguyo,PE,Lima,FALSE,TRUE,TRUE,scared
America,3/11/1996,28/11/1996,Jonathan Williams,Darren Simpson,39.33427,-76.43941,Middle River,US,New York,FALSE,TRUE,TRUE,over-complimenting
America,27/01/1989,28/01/1989,Christina Thompson,Lacey Brown,-12.91667,-39.25,Muritiba,BR,Bahia,FALSE,FALSE,TRUE,complaining
America,11/10/1985,25/10/1985,Kristina Taylor,Angela Strickland,-10.95817,-38.79084,Tucano,BR,Bahia,FALSE,TRUE,TRUE,oblivious
America,15/11/2009,30/12/2009,Deborah Brennan,William Joseph,38.91817,-78.19444,Front Royal,US,New York,FALSE,TRUE,TRUE,accusatory
America,5/08/2004,28/09/2004,Mark Munoz,Andre Lamb,41.0051,-73.78458,Scarsdale,US,New York,FALSE,TRUE,TRUE,confessing
America,27/09/1991,2/10/1991,Jeffrey Lawson,Daniel Moore,18.00747,-76.78319,New Kingston,JM,Jamaica,FALSE,TRUE,TRUE,silent
America,26/09/1992,20/11/1992,Jill Jennings,Jennifer Swanson,41.6764,-91.58045,Coralville,US,Chicago,FALSE,FALSE,TRUE,worried
America,21/11/2010,21/12/2010,Karen Flores,Timothy Maldonado,25.87972,-97.50417,Heroica Matamoros,MX,Matamoros,FALSE,FALSE,TRUE,paranoid
America,29/08/1994,12/09/1994,Elizabeth Baxter,Mark Williams,32.54044,-82.90375,Dublin,US,New York,FALSE,TRUE,TRUE,injured
America,23/07/2003,2/09/2003,Benjamin Cisneros,Chad Graham,13.73417,-89.71472,Sonzacate,SV,El Salvador,TRUE,TRUE,TRUE,accusatory
America,30/08/2010,25/09/2010,Jonathan Price,Nathaniel Jackson,42.97086,-82.42491,Port Huron,US,Detroit,TRUE,TRUE,TRUE,lonely
America,17/02/2002,22/03/2002,Reginald Delgado DDS,Alan Ford,-15.675,-38.94722,Canavieiras,BR,Bahia,TRUE,FALSE,TRUE,tense
America,20/11/2005,16/12/2005,Timothy Hawkins,Gina Howard,-15.21194,-75.11028,Minas de Marcona,PE,Lima,FALSE,TRUE,TRUE,oblivious
America,11/03/2019,20/03/2019,Alyssa Jenkins,Dawn Pierce,4.73245,-74.26419,Madrid,CO,Bogota,FALSE,TRUE,TRUE,scared
America,17/10/2015,24/10/2015,Teresa Norton,Shannon Camacho,18.65297,-72.09391,Thomazeau,HT,Port-au-Prince,FALSE,FALSE,FALSE,fleeing
America,25/03/2015,9/04/2015,James Thornton,Leslie Anderson,40.67705,-73.89125,Cypress Hills,US,New York,FALSE,TRUE,TRUE,out-of-control
America,30/01/2007,25/02/2007,Benjamin Pearson,Kathleen Hicks,8.88988,-79.62603,Veracruz,PA,Panama,TRUE,TRUE,TRUE,insulting
America,25/04/1991,30/05/1991,Michelle Davis,Timothy Frank,39.57582,-105.11221,Ken Caryl,US,Denver,FALSE,TRUE,TRUE,complaining
America,15/01/1995,16/01/1995,Stephanie Callahan,Latasha Norris,40.68066,-73.47429,Massapequa,US,New York,FALSE,TRUE,TRUE,silent
America,27/09/2002,24/11/2002,Matthew King,Nancy White,40.34912,-111.90466,Saratoga Springs,US,Denver,FALSE,FALSE,TRUE,unhappy
America,25/05/2004,1/07/2004,Emily Lee,Alison Peterson,9.91861,-68.30472,Tinaquillo,VE,Caracas,FALSE,TRUE,FALSE,happy
America,16/06/2020,29/06/2020,Arthur Barton,Christopher Miller,18.20854,-71.10077,Santa Cruz de Barahona,DO,Santo Domingo,FALSE,TRUE,TRUE,scared
America,23/10/2009,4/11/2009,Travis Ramirez,Donna Mathis,34.63915,-120.45794,Lompoc,US,Los Angeles,FALSE,TRUE,TRUE,hostile
America,17/04/2000,30/05/2000,Stephen Khan,Michael Tate,40.60538,-73.75513,Far Rockaway,US,New York,FALSE,TRUE,TRUE,worried
America,1/01/1986,20/02/1986,Zachary Simpson,Mark Ferguson,40.58654,-122.39168,Redding,US,Los Angeles,FALSE,TRUE,TRUE,evasive
America,28/11/2014,26/01/2015,Terry Williams,Teresa Diaz,37.60876,-77.37331,Mechanicsville,US,New York,FALSE,FALSE,TRUE,tense
America,10/03/1991,29/03/1991,Joseph Wong,Shelia Holmes,33.7207,-116.21677,Indio,US,Los Angeles,FALSE,TRUE,TRUE,fleeing
America,8/02/1994,19/03/1994,Joseph Carlson,Mary Scott,10.63504,-85.43772,Liberia,CR,Costa Rica,FALSE,FALSE,TRUE,scared
America,6/04/1989,3/06/1989,Patrick Soto PhD,David Woodward,9.15093,-79.62098,Chilibre,PA,Panama,FALSE,TRUE,TRUE,worried
America,12/03/2002,27/04/2002,Cynthia Giles,Jacob Santiago,25.87972,-97.50417,Heroica Matamoros,MX,Matamoros,FALSE,TRUE,TRUE,scared
America,9/04/1997,4/06/1997,Brittany Perez,Jennifer Snyder,36.02506,-86.77917,Brentwood Estates,US,Chicago,FALSE,TRUE,TRUE,talkative
America,29/05/2017,17/07/2017,Lori Miller,Connie Ramos,33.54428,-84.23381,Stockbridge,US,New York,FALSE,TRUE,TRUE,complaining
America,28/06/2002,5/08/2002,Laura Gomez,Kerry Buck,41.14676,-73.49484,New Canaan,US,New York,FALSE,TRUE,TRUE,oblivious
America,21/08/2010,23/09/2010,Diane Pope,Brittany Burnett,41.24255,-82.61573,Norwalk,US,New York,FALSE,TRUE,TRUE,panicking
America,1/05/2000,27/05/2000,Julie Wilson,Bryce Alvarado,9.92787,-84.13722,San Rafael,CR,Costa Rica,TRUE,FALSE,TRUE,tense
America,6/01/2005,16/02/2005,Tracy Andrews,Adam Montes,20.14298,-77.43532,Media Luna,CU,Havana,FALSE,TRUE,TRUE,panicking
America,16/04/2005,20/05/2005,Jerry Love,Billy White,-2.90055,-79.00453,Cuenca,EC,Guayaquil,FALSE,TRUE,TRUE,tense
America,24/08/2019,19/09/2019,Debra Gross,Melissa Ellis,-22.53722,-42.98194,Guapimirim,BR,Sao Paulo,FALSE,TRUE,TRUE,scared
America,31/10/2003,2/11/2003,Garrett Dean,Barbara Bailey,-34.74785,-58.70072,Pontevedra,AR,Argentina,FALSE,FALSE,TRUE,fleeing
America,21/11/2016,19/01/2017,Dr. Katie Meadows,Loretta Wood,44.99012,-123.02621,Keizer,US,Los Angeles,FALSE,TRUE,TRUE,scared
America,15/11/2000,6/12/2000,Adam Adams,Angela Johnson,46.32374,-120.00865,Sunnyside,US,Los Angeles,FALSE,FALSE,TRUE,out-of-control
America,26/01/2022,13/03/2022,Richard Edwards,Karen Nguyen,40.93121,-73.89875,Yonkers,US,New York,FALSE,TRUE,TRUE,sad
America,9/11/2017,23/12/2017,Natasha Mayer,Michael Sims,-30.60106,-71.19901,Ovalle,CL,Santiago,FALSE,TRUE,TRUE,insulting
America,8/03/2006,28/03/2006,Destiny Frazier,Kenneth Stevenson,33.76446,-117.79394,North Tustin,US,Los Angeles,FALSE,TRUE,TRUE,silent
America,19/11/2005,1/12/2005,Mary Higgins,Sarah Peters,37.71715,-122.40433,Visitacion Valley,US,Los Angeles,FALSE,FALSE,TRUE,paranoid
America,7/10/1995,10/10/1995,Alexis Garcia,Matthew Chavez,-10.90889,-37.03861,Barra dos Coqueiros,BR,Maceio,FALSE,TRUE,FALSE,oblivious
America,20/03/2006,14/05/2006,Penny Williams,Alexa Flores,11.84962,-86.19903,Jinotepe,NI,Managua,TRUE,TRUE,TRUE,oblivious
America,13/01/2008,30/01/2008,Arthur Mcdaniel,Paul Rogers,-2.90055,-79.00453,Cuenca,EC,Guayaquil,FALSE,TRUE,TRUE,accusatory
America,6/02/1999,16/02/1999,Kathy Roberson,Richard Lambert,33.50921,-111.89903,Scottsdale,US,Phoenix,FALSE,TRUE,TRUE,unhappy
America,7/06/1996,31/07/1996,Laura Clayton,Jordan Torres,41.16704,-73.20483,Bridgeport,US,New York,FALSE,TRUE,TRUE,lonely
America,22/07/1986,21/08/1986,Richard Henderson,Kyle Thomas,32.42067,-104.22884,Carlsbad,US,Denver,FALSE,FALSE,TRUE,friendly
America,7/07/1999,22/07/1999,Antonio Coleman,Jose Hunt,-31.4488,-60.93173,Esperanza,AR,Argentina,FALSE,TRUE,TRUE,paranoid
America,2/04/2017,2/05/2017,Christine Cohen,Daniel Moore,-23.7975,-48.59278,Buri,BR,Sao Paulo,FALSE,FALSE,TRUE,panicking
America,2/02/1990,28/03/1990,Maurice Ortiz Jr.,Mr. Rodney Franco,44.27804,-88.27205,Kaukauna,US,Chicago,FALSE,TRUE,TRUE,hostile
America,7/03/2021,18/04/2021,Kim Perez,Dominic Peters,18.03496,-66.8499,Yauco,PR,Puerto Rico,FALSE,TRUE,TRUE,sad
America,10/05/2011,26/06/2011,Dillon Miller,Garrett Allen,40.56754,-89.64066,Pekin,US,Chicago,FALSE,TRUE,TRUE,friendly
America,8/04/1996,8/05/1996,Victor Vega,Richard Harris,-10.91722,-37.65,Lagarto,BR,Maceio,FALSE,TRUE,TRUE,silent
America,19/07/2010,31/08/2010,James Stevenson,Kim Dyer,-34.64167,-60.47389,Chacabuco,AR,Argentina,FALSE,FALSE,TRUE,talkative
America,15/07/2007,22/07/2007,Miranda Bullock,Denise Kramer,9.92787,-84.13722,San Rafael,CR,Costa Rica,FALSE,TRUE,TRUE,happy
America,2/07/1994,4/08/1994,Zachary Powell,Susan Thomas,42.7392,-84.62081,Waverly,US,Detroit,FALSE,TRUE,FALSE,tense
America,11/02/2019,6/03/2019,Kristina Hawkins,James Anderson,34.21639,-119.0376,Camarillo,US,Los Angeles,FALSE,TRUE,TRUE,talkative
