region,date_witness,date_agent,witness,agent,latitude,longitude,"city",country,city_agent,has_weapon,has_hat,has_jacket,behavior
Europe,29/04/1991,8/05/1991,Karina Haney,Stephen Ferguson,51.168,7.973,"Finnentrop",DE,Berlin,FALSE,FALSE,TRUE,panicking
Europe,18/08/2002,14/09/2002,Karen Rice,Loretta Wood,49.97704,9.15214,"Aschaffenburg",DE,Berlin,FALSE,TRUE,TRUE,injured
Europe,4/05/1988,27/05/1988,John Walker,Jennifer Swanson,48.07667,8.64409,"Trossingen",DE,Berlin,FALSE,TRUE,TRUE,sad
Europe,23/10/2014,19/12/2014,Christine Marshall,Denise Kramer,59.80917,30.38167,"Shushary",RU,Moscow,FALSE,TRUE,FALSE,out-of-control
Europe,9/04/2011,1/06/2011,Mark Harris,Amanda Brown,53.00974,-3.05814,"Rhosllanerchrugog",GB,London,FALSE,TRUE,TRUE,paranoid
Europe,13/09/2001,28/10/2001,Eugene Martinez,Jessica Joseph,48.46458,9.22796,"Pfullingen",DE,Berlin,FALSE,TRUE,TRUE,talkative
Europe,12/05/1991,14/06/1991,Ashley Diaz,Kelly Drake,40.70995,0.57856,"Amposta",ES,Madrid,FALSE,TRUE,TRUE,complaining
Europe,7/07/2004,27/07/2004,Rhonda Garrett,Austin Summers,39.12074,27.18052,"Bergama",TR,Istanbul,TRUE,TRUE,TRUE,tense
Europe,19/06/2019,19/06/2019,Matthew Nelson,Steven Lee,51.35084,-1.99421,"Devizes",GB,London,FALSE,FALSE,TRUE,silent
Europe,6/04/2001,22/04/2001,Stephanie Thomas,Jessica Duran,38.72706,-9.24671,"Carnaxide",PT,Lisbon,FALSE,TRUE,TRUE,talkative
Europe,11/06/2022,12/06/2022,Carlos Dixon DDS,Glen Walker,53.5942,25.8191,"Novogrudok",BY,Minsk,FALSE,FALSE,TRUE,scared
Europe,27/03/2013,15/05/2013,Tonya Ward,Emily Stephens,51.39148,-0.29825,"Surbiton",GB,London,FALSE,TRUE,TRUE,lonely
Europe,27/06/2013,29/06/2013,Mark Charles,Eric French,51.03427,5.37429,"Houthalen",BE,Brussels,FALSE,TRUE,TRUE,happy
Europe,17/04/2007,21/04/2007,Scott Dougherty,Tony Bell,37.49073,-2.77259,"Baza",ES,Madrid,FALSE,TRUE,TRUE,worried
Europe,13/03/1991,20/03/1991,Andrea Smith,Michelle Jarvis,51.168,7.973,"Finnentrop",DE,Berlin,FALSE,TRUE,TRUE,happy
Europe,4/01/1989,26/01/1989,Aimee Thompson,Kayla Klein,52.14,5.58472,"Barneveld",NL,Amsterdam,FALSE,TRUE,TRUE,paranoid
Europe,21/07/2000,2/09/2000,Corey Martin,Martin Diaz,42.06166,-1.60452,"Tudela",ES,Madrid,FALSE,FALSE,TRUE,accusatory
Europe,20/06/2004,1/08/2004,Carl Ward,Jacob Carlson,52.53048,13.29371,"Charlottenburg-Nord",DE,Berlin,FALSE,TRUE,TRUE,oblivious
Europe,30/10/2000,22/11/2000,Abigail Burns,Michael Maynard,41.41204,2.18247,"el Camp de l'Arpa del Clot",ES,Madrid,FALSE,TRUE,TRUE,sad
Europe,4/01/2016,14/02/2016,Mary Vasquez,David Harrington,44.75874,19.21437,"Bijeljina",BA,Sarajevo,FALSE,TRUE,TRUE,confessing
Europe,22/11/2010,26/12/2010,Luke Turner,Mrs. Amy Munoz PhD,41.92361,20.91361,"Bogovinje",MK,Skopje,FALSE,FALSE,TRUE,injured
Europe,21/04/1988,13/06/1988,Mark Pierce,Michelle Jarvis,51.44889,5.51978,"Tongelre",NL,Amsterdam,FALSE,TRUE,TRUE,tense
Europe,25/08/2001,17/10/2001,Daniel Lopez,Nicole Hart,41.72063,12.6723,"Ariccia",IT,Rome,FALSE,TRUE,TRUE,accusatory
Europe,7/10/2002,31/10/2002,Carlos Garza,Julie Nguyen,51.42708,-0.91979,"Lower Earley",GB,London,FALSE,TRUE,TRUE,hostile
Europe,30/05/2017,17/06/2017,Debra Yoder,David Woodward,41.72063,12.6723,"Ariccia",IT,Rome,FALSE,TRUE,TRUE,out-of-control
Europe,16/05/2002,3/07/2002,Kristi Marshall,Bradley Ewing,47.05,15.46667,"Sankt Peter",AT,Vienna,FALSE,FALSE,TRUE,over-complimenting
Europe,17/09/1995,2/11/1995,Joseph Cooper,Stephanie Brooks,49.07866,30.96755,"Zvenihorodka",UA,Kiev,FALSE,TRUE,TRUE,complaining
Europe,23/04/2003,21/06/2003,Claudia Green,John Barr,52.61131,13.31783,"Hermsdorf",DE,Berlin,FALSE,FALSE,TRUE,lonely
Europe,3/04/2018,24/05/2018,Tiffany Foster,Carla Reyes,57.47908,-4.22398,"Inverness",GB,London,FALSE,TRUE,TRUE,scared
Europe,20/11/2002,26/11/2002,David Zamora,Lauren Mccoy,41.91738,3.1631,"Palafrugell",ES,Madrid,FALSE,FALSE,TRUE,over-complimenting
Europe,15/04/1997,5/06/1997,Steven Spencer,Jose Hunt,37.58105,29.26639,"Serinhisar",TR,Istanbul,FALSE,FALSE,TRUE,happy
Europe,26/02/2010,2/03/2010,Stacey Stokes,Ray Hall,52.26083,7.00417,"Losser",NL,Amsterdam,FALSE,TRUE,TRUE,insulting
Europe,1/05/2006,12/05/2006,Amy Goodman,Shelia Holmes,41.20485,-8.33147,"Paredes",PT,Lisbon,FALSE,TRUE,TRUE,happy
Europe,3/05/1991,16/06/1991,Hector Larson,Nicholas Powell,57.47908,-4.22398,"Inverness",GB,London,FALSE,TRUE,TRUE,panicking
Europe,8/09/1994,4/10/1994,Nathan Carey,David Woodward,46.18396,6.10237,"Onex",CH,Zurich,FALSE,FALSE,TRUE,insulting
Europe,7/10/2007,25/11/2007,Tony Anderson,Sarah Green,53.7446,-0.33525,"Kingston upon Hull",GB,London,FALSE,FALSE,TRUE,out-of-control
Europe,21/07/2003,10/09/2003,Tiffany Boyer,Emily Mccoy,45.51667,4.86667,"Vienne",FR,Paris,FALSE,FALSE,TRUE,complaining
Europe,26/09/2014,10/11/2014,Darryl Russo,Patrick Stephens,60.02427,30.28491,"Kolomyagi",RU,Moscow,FALSE,FALSE,TRUE,friendly
Europe,6/07/1994,12/08/1994,Stephanie Lewis,Timothy Maldonado,46.32313,-0.45877,"Niort",FR,Paris,FALSE,FALSE,TRUE,paranoid
Europe,25/11/1990,12/01/1991,Ana Farley,Jeffrey Johnson,51.40148,-1.32471,"Newbury",GB,London,FALSE,TRUE,TRUE,sad
Europe,22/12/2009,28/12/2009,Joseph Rodriguez,Patricia Miller,51.42708,-0.91979,"Lower Earley",GB,London,FALSE,TRUE,TRUE,silent
Europe,24/02/2011,13/03/2011,Thomas Rodriguez,Mrs. Kristin Lopez MD,55.85,37.56667,"Likhobory",RU,Moscow,FALSE,TRUE,TRUE,talkative
Europe,11/07/1986,12/08/1986,Rick Hunter,Alison Peterson,41.92361,20.91361,"Bogovinje",MK,Skopje,FALSE,FALSE,TRUE,tense
Europe,4/03/2005,1/05/2005,Diana Collins,Shawn Ramirez,52.71083,5.74861,"Emmeloord",NL,Amsterdam,FALSE,TRUE,TRUE,tense
Europe,17/03/2005,20/04/2005,John Barnett,Robert Maxwell,51.19139,6.51352,"Korschenbroich",DE,Berlin,FALSE,TRUE,TRUE,tense
Europe,25/04/2013,4/06/2013,Jessica Richard,Kelly Barnes,53.16167,6.76111,"Hoogezand",NL,Amsterdam,FALSE,TRUE,TRUE,accusatory
Europe,12/12/2008,22/01/2009,Devin Robles,Jacob Carlson,37.05944,37.3825,"Gaziantep",TR,Istanbul,FALSE,FALSE,TRUE,over-complimenting
Europe,6/11/2006,6/12/2006,Justin Willis,Glen Walker,52.31333,6.92917,"Oldenzaal",NL,Amsterdam,FALSE,TRUE,TRUE,scared
Europe,20/04/2007,19/05/2007,Sarah King,Jeanne Green,48.06919,11.37703,"Gauting",DE,Berlin,TRUE,FALSE,TRUE,complaining
Europe,24/03/2018,30/03/2018,Kathy Cook,Timothy Maldonado,40.87363,14.34085,"Volla",IT,Rome,FALSE,TRUE,TRUE,confessing
Europe,9/09/2004,29/10/2004,Amanda Gregory,John Carlson,41.72063,12.6723,"Ariccia",IT,Rome,FALSE,FALSE,TRUE,talkative
Europe,31/01/2003,19/03/2003,Michelle Silva,Fernando Davis,40.42386,-3.53261,"San Fernando de Henares",ES,Madrid,FALSE,FALSE,TRUE,out-of-control
Europe,3/12/2015,27/12/2015,Cory Gamble,Kelly Lindsey,56.56317,-2.58736,"Arbroath",GB,London,TRUE,TRUE,TRUE,out-of-control
Europe,27/09/2011,22/11/2011,Michelle Hughes,Allen Lawrence,41.72063,12.6723,"Ariccia",IT,Rome,FALSE,TRUE,TRUE,scared
Europe,24/06/1989,30/06/1989,Raymond Warner,Susan Thomas,37.05944,37.3825,"Gaziantep",TR,Istanbul,TRUE,TRUE,TRUE,unhappy
Europe,5/08/2016,20/09/2016,Jason Gomez,Dawn Lopez,49.03685,8.70745,"Bretten",DE,Berlin,FALSE,FALSE,TRUE,unhappy
Europe,27/08/1988,19/09/1988,Robin Scott,Sharon Young,50.23019,8.77155,"Karben",DE,Berlin,FALSE,TRUE,TRUE,hostile
Europe,20/02/2015,17/04/2015,Devon Rich,Jessica Duran,50.11861,-5.53715,"Penzance",GB,London,FALSE,FALSE,TRUE,over-complimenting
Europe,18/11/2002,29/11/2002,Kimberly Edwards DDS,Christine Obrien,48.8765,2.18967,"Rueil-Malmaison",FR,Paris,FALSE,TRUE,TRUE,silent
Europe,27/09/2006,9/10/2006,Jennifer Barker,Kathleen Castro,48.90472,2.2469,"La Garenne-Colombes",FR,Paris,FALSE,FALSE,TRUE,sad
Europe,24/01/2022,31/01/2022,Paul May,Megan Livingston,50.18545,27.06365,"Shepetivka",UA,Kiev,FALSE,TRUE,TRUE,scared
Europe,29/06/2018,20/08/2018,Michelle Hunter,Tiffany Morrison,38.47917,-1.325,"Jumilla",ES,Madrid,FALSE,TRUE,TRUE,unhappy
Europe,1/05/2002,2/05/2002,Mary Robinson,John Turner,48.25,16.4,"Floridsdorf",AT,Vienna,FALSE,FALSE,TRUE,complaining
Europe,5/10/1986,17/10/1986,Rebecca Smith,Mary Weaver,58.1908,40.17171,"Danilov",RU,Moscow,FALSE,FALSE,TRUE,complaining
Europe,14/10/1990,27/10/1990,Kevin Simmons,Darrell Crawford,41.41204,2.18247,"el Camp de l'Arpa del Clot",ES,Madrid,FALSE,TRUE,TRUE,paranoid
Europe,24/05/2003,11/06/2003,Tony Alvarez,Emily Santana,46.32313,-0.45877,"Niort",FR,Paris,FALSE,TRUE,TRUE,fleeing
Europe,27/06/1986,18/08/1986,Michael Townsend,Belinda Thompson,48.77644,2.29026,"Sceaux",FR,Paris,FALSE,TRUE,TRUE,talkative
Europe,21/01/2007,19/03/2007,Nicholas Neal,Vanessa Chapman,48.43174,17.8031,"Hlohovec",SK,Bratislava,FALSE,TRUE,TRUE,hostile
Europe,19/07/2020,24/07/2020,Bradley Pacheco,Richard Lambert,50.82709,6.9747,"Wesseling",DE,Berlin,FALSE,FALSE,TRUE,over-complimenting
Europe,30/01/2020,26/03/2020,Jeffrey Gregory,Amy Bray,50.5107,18.30056,"Strzelce Opolskie",PL,Warsaw,FALSE,TRUE,TRUE,happy
Europe,18/03/1998,8/04/1998,Lawrence Barber,Barbara Bailey,55.85,37.56667,"Likhobory",RU,Moscow,TRUE,TRUE,TRUE,sad
Europe,28/02/1998,19/03/1998,Joseph Garcia,Rita Johnson,49.97704,9.15214,"Aschaffenburg",DE,Berlin,FALSE,FALSE,TRUE,scared
Europe,26/06/2012,29/06/2012,Donna Mason,Shelley Sheppard,46.7055,38.2739,"Yeysk",RU,Moscow,TRUE,TRUE,TRUE,oblivious
Europe,25/08/1985,1/09/1985,April Porter,Mrs. Amy Munoz PhD,41.24264,16.50104,"Bisceglie",IT,Rome,FALSE,TRUE,TRUE,accusatory
Europe,7/11/2005,27/11/2005,Kaylee Green,Ashley Larson,54.90083,38.07083,"Stupino",RU,Moscow,TRUE,TRUE,TRUE,over-complimenting
Europe,19/07/1993,11/08/1993,Kiara Powell,Kim Dyer,40.1675,34.37389,"Sungurlu",TR,Istanbul,FALSE,TRUE,TRUE,lonely
Europe,25/02/2012,11/04/2012,Kevin King,Jeanne Green,45.79377,8.88104,"Malnate",IT,Rome,FALSE,TRUE,TRUE,unhappy
Europe,5/08/1997,24/08/1997,Wendy Gonzalez,Alexandra Jones,37.31065,13.57661,"Agrigento",IT,Rome,TRUE,FALSE,TRUE,insulting
Europe,29/09/2016,17/10/2016,Emily Vasquez,Gregory Hanson,40.87329,14.43865,"Somma Vesuviana",IT,Rome,FALSE,FALSE,FALSE,talkative
Europe,25/11/2016,25/11/2016,Victoria Valentine,Janice Carroll,68.79833,16.54165,"Harstad",NO,Oslo,FALSE,TRUE,TRUE,confessing
Europe,11/04/2007,16/05/2007,Dana Santos,Andrew Sullivan,43.48961,-8.2194,"Ferrol",ES,Madrid,FALSE,TRUE,TRUE,happy
Europe,22/03/2021,20/04/2021,Michael Wang,Matthew Brown,50.7236,-3.52751,"Exeter",GB,London,FALSE,TRUE,TRUE,hostile
Europe,4/04/2002,1/06/2002,Peter Alvarez,Brian Torres,50.09019,8.4493,"Hofheim am Taunus",DE,Berlin,TRUE,FALSE,TRUE,evasive
Europe,13/07/1995,4/08/1995,Priscilla Thompson,Chris Campbell Jr.,55.25,24.75,"Ukmerge",LT,Vilnius,FALSE,TRUE,TRUE,injured
Europe,30/05/2020,10/07/2020,William Lam,Casey Wheeler,50.11861,-5.53715,"Penzance",GB,London,FALSE,TRUE,TRUE,worried
Europe,21/09/1986,5/11/1986,Sara Watts,Jennifer Cook,48.25,16.4,"Floridsdorf",AT,Vienna,FALSE,FALSE,TRUE,unhappy
Europe,4/04/2013,6/05/2013,Matthew Wilson,Jordan Torres,48.43174,17.8031,"Hlohovec",SK,Bratislava,FALSE,FALSE,TRUE,panicking
Europe,27/05/1989,1/06/1989,Mr. David Stevens,Alison Peterson,42.8139,-1.64295,"Segundo Ensanche",ES,Madrid,FALSE,TRUE,TRUE,over-complimenting
Europe,17/07/1989,17/07/1989,Tricia Cooper,Zachary Moore,37.51803,15.00913,"Misterbianco",IT,Rome,FALSE,TRUE,TRUE,paranoid
Europe,3/08/2008,29/08/2008,Sydney Fleming,Julie Lopez,43.83125,5.03586,"Cavaillon",FR,Paris,FALSE,TRUE,TRUE,panicking
Europe,11/11/2000,11/12/2000,Katherine King,Emily Stephens,55.63711,37.38115,"Solntsevo",RU,Moscow,FALSE,FALSE,TRUE,silent
Europe,3/04/1995,12/04/1995,Emily Martinez,William Barton,53.38333,-0.76667,"Gainsborough",GB,London,FALSE,TRUE,TRUE,paranoid
Europe,10/07/2007,24/07/2007,Terri Perez,Jerry Cruz,51.03427,5.37429,"Houthalen",BE,Brussels,FALSE,TRUE,TRUE,fleeing
Europe,2/10/2019,13/11/2019,Lisa Silva,Pamela Gonzales,48.28259,9.72749,"Ehingen",DE,Berlin,FALSE,FALSE,TRUE,evasive
Europe,3/04/2009,10/05/2009,Mark Johnson,Annette Barrett,44.31771,9.32241,"Chiavari",IT,Rome,FALSE,TRUE,TRUE,fleeing
Europe,13/05/2012,21/06/2012,Joel Edwards,Alvin Alvarez,48.79325,2.29275,"Fontenay-aux-Roses",FR,Paris,FALSE,TRUE,TRUE,friendly
Europe,2/06/2010,14/07/2010,Christopher Gonzalez,Lauren Johnson,54.39304,53.26023,"Bavly",RU,Moscow,FALSE,TRUE,TRUE,happy
Europe,2/05/1998,12/05/1998,Cynthia Bennett,Nicole Scott,48.98994,2.1699,"Herblay",FR,Paris,FALSE,TRUE,TRUE,injured
Europe,18/06/2004,3/08/2004,Christopher Diaz,Nicole Hart,50.64336,7.2278,"Bad Honnef",DE,Berlin,FALSE,FALSE,TRUE,complaining
Europe,7/05/1999,18/05/1999,Amanda Gordon,Chad Chandler,40.92298,14.30935,"Afragola",IT,Rome,FALSE,TRUE,TRUE,injured
Europe,27/09/2003,28/10/2003,Tara Knight,Jimmy Patel,44.92934,37.99117,"Krymsk",RU,Moscow,FALSE,TRUE,TRUE,injured
Europe,26/04/2002,9/05/2002,Rachel Diaz,Matthew Young,38.10558,-1.86343,"Caravaca",ES,Madrid,FALSE,TRUE,TRUE,fleeing
Europe,27/09/1986,11/11/1986,Vanessa Hernandez,Jessica Duran,51.12794,4.21372,"Temse",BE,Brussels,FALSE,FALSE,TRUE,evasive
Europe,16/03/2013,19/03/2013,Nicole Ward,Christopher Greer,47.30997,8.52462,"Adliswil",CH,Zurich,FALSE,TRUE,TRUE,scared
Europe,6/06/2006,30/07/2006,Ronnie Sanchez,Ashley Farrell,49.28669,1.00288,"Elbeuf",FR,Paris,FALSE,TRUE,TRUE,lonely
Europe,2/03/2004,23/03/2004,Melissa Castillo,Matthew Brown,46.75451,33.34864,"Nova Kakhovka",UA,Kiev,FALSE,TRUE,TRUE,scared
Europe,25/10/1994,26/10/1994,Michael Martinez,Garrett Cook,37.35813,-6.03731,"San Juan de Aznalfarache",ES,Madrid,FALSE,FALSE,TRUE,out-of-control
Europe,21/02/2003,7/04/2003,Daniel Fisher,Darlene Pitts,60.18427,24.95034,"Kallio",FI,Helsinki,FALSE,TRUE,TRUE,happy
Europe,10/08/2019,19/09/2019,Sarah Aguirre,Shelley Sheppard,52.53048,13.29371,"Charlottenburg-Nord",DE,Berlin,FALSE,FALSE,TRUE,panicking
Europe,20/11/2012,18/01/2013,Jacob Benson,Connie Ramos,50.64336,7.2278,"Bad Honnef",DE,Berlin,FALSE,FALSE,TRUE,oblivious
Europe,5/09/1997,11/09/1997,Nina Knox,Michael Mercer,53.63333,9.85,"Halstenbek",DE,Berlin,FALSE,TRUE,FALSE,complaining
Europe,12/10/1994,15/11/1994,Becky Henry DDS,Christopher Miller,42,21.32778,"Saraj",MK,Skopje,FALSE,TRUE,TRUE,insulting
Europe,7/08/1992,12/09/1992,Christina Ramos,Misty Marshall,48.25,16.4,"Floridsdorf",AT,Vienna,FALSE,FALSE,TRUE,oblivious
Europe,5/05/2020,12/06/2020,Richard Stanley,Barbara Bailey,37.31309,40.74357,"Mardin",TR,Istanbul,FALSE,TRUE,FALSE,injured
Europe,16/04/2000,18/04/2000,Sara Blackwell,Eugene Brown,53.59782,34.33825,"Dyat’kovo",RU,Moscow,FALSE,TRUE,TRUE,accusatory
Europe,3/05/2003,1/06/2003,Jessica Rodriguez,Brendan Love,48.43174,17.8031,"Hlohovec",SK,Bratislava,FALSE,TRUE,TRUE,paranoid
Europe,19/01/2017,17/03/2017,Angela Cooper,Brett Scott,50.80904,8.77069,"Marburg an der Lahn",DE,Berlin,FALSE,TRUE,TRUE,tense
Europe,31/12/1999,12/02/2000,Brittany Jordan,Nancy White,47.98372,10.18527,"Memmingen",DE,Berlin,FALSE,TRUE,FALSE,panicking
Europe,25/09/2007,19/11/2007,David Hudson,Edward Hernandez,51.67822,33.9162,"Hlukhiv",UA,Kiev,FALSE,TRUE,TRUE,complaining
