region,date_witness,date_agent,witness,agent,latitude,longitude,city,country,city_agent,has_weapon,has_hat,has_jacket,behavior
India,14/04/2012,1/06/2012,Jason Schmidt,Patricia Edwards,-20.88231,55.4504,Saint-Denis,RE,Reunion,FALSE,FALSE,TRUE,paranoid
India,28/12/2016,28/12/2016,Robert Swanson,Hannah Lindsey,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,FALSE,TRUE,accusatory
India,31/01/2022,9/03/2022,Jim Simon,Fernando Davis,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,TRUE,TRUE,lonely
India,19/11/2012,1/01/2013,Leah Harrington,Jennifer Shannon,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,FALSE,TRUE,happy
India,14/01/2015,23/02/2015,Michael Elliott,Fernando Davis,-20.88231,55.4504,Saint-Denis,RE,Reunion,FALSE,FALSE,TRUE,paranoid
India,16/02/2016,25/02/2016,David Fletcher,Shawn Ramirez,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,FALSE,friendly
India,19/03/1994,7/04/1994,Jennifer Werner,Patricia Miller,-20.88231,55.4504,Saint-Denis,RE,Reunion,FALSE,TRUE,TRUE,sad
India,16/05/2016,10/06/2016,Stephanie Macias,Gabrielle Mendez,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,TRUE,hostile
India,12/12/1999,29/01/2000,Elizabeth Hernandez,Ashley Taylor,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,TRUE,TRUE,silent
India,22/02/2008,1/04/2008,Vincent Mann,Stacey Morris,-20.88231,55.4504,Saint-Denis,RE,Reunion,FALSE,FALSE,TRUE,lonely
India,21/04/2012,8/05/2012,Amber Mason,Rebecca Snyder MD,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,FALSE,TRUE,evasive
India,22/02/1999,16/03/1999,Maurice Mills,Martin Diaz,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,FALSE,TRUE,worried
India,6/09/1992,4/11/1992,Sarah Patrick,Marie Hill,-21.15,46.58333,Ikalamavony,MG,Antananarivo,FALSE,FALSE,TRUE,talkative
India,7/04/1988,30/05/1988,William Becker,Rita Johnson,-20.88231,55.4504,Saint-Denis,RE,Reunion,FALSE,TRUE,TRUE,tense
India,27/06/2018,1/07/2018,Frank Ortiz,Adam Smith,-21.15,46.58333,Ikalamavony,MG,Antananarivo,FALSE,TRUE,TRUE,friendly
India,23/09/2017,4/11/2017,Charles George,Shelley Sheppard,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,TRUE,TRUE,complaining
India,18/09/1986,6/10/1986,Jeremy Tyler,Brittany Henderson,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,TRUE,TRUE,lonely
India,1/10/2011,18/11/2011,Angelica Miller,Jerry Erickson,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,TRUE,lonely
India,16/03/1999,30/04/1999,Robert Martinez,Jasmine Rowland,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,TRUE,TRUE,FALSE,accusatory
India,6/04/2010,17/05/2010,Jessica Stewart,Stephanie Brooks,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,TRUE,TRUE,happy
India,24/09/1996,16/10/1996,James King,Emily Ruiz,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,TRUE,hostile
India,22/10/1988,19/12/1988,Sarah Knight,Candice Johnson,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,TRUE,TRUE,friendly
India,4/12/2012,18/12/2012,Brandi Harris,Melinda Soto,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,FALSE,TRUE,fleeing
India,18/05/1995,23/06/1995,Ronald Sandoval,Justin Whitehead,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,TRUE,TRUE,silent
India,18/03/1999,2/05/1999,Laura Moore,Christopher Morris,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,FALSE,TRUE,happy
India,25/10/1989,7/12/1989,William Rice,Mackenzie Gilbert,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,FALSE,TRUE,hostile
India,6/02/1990,17/03/1990,Jennifer Mullen,Elizabeth Cook,-21.15,46.58333,Ikalamavony,MG,Antananarivo,FALSE,FALSE,TRUE,accusatory
India,15/04/1992,30/05/1992,Kimberly Coleman,Rebecca Russell,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,FALSE,TRUE,complaining
India,15/05/1998,29/06/1998,Ashley Elliott,Justin White,-21.15,46.58333,Ikalamavony,MG,Antananarivo,FALSE,FALSE,TRUE,hostile
India,21/08/1985,8/09/1985,Erin Rice,Patricia Hall,-21.15,46.58333,Ikalamavony,MG,Antananarivo,FALSE,TRUE,TRUE,fleeing
India,30/11/2017,17/12/2017,Sabrina Mitchell,Garrett Lawrence,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,TRUE,TRUE,talkative
India,11/04/2005,12/04/2005,Tammy Foster,Rachel Lucas,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,FALSE,TRUE,unhappy
India,19/05/2016,5/06/2016,Adriana Howard,Joseph Arellano,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,TRUE,injured
India,6/10/2004,29/10/2004,Danielle Reed,Allen Baker,-21.15,46.58333,Ikalamavony,MG,Antananarivo,FALSE,TRUE,TRUE,over-complimenting
India,26/03/2010,21/05/2010,Lucas Schmitt,Michael Higgins,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,FALSE,TRUE,unhappy
India,31/07/1998,20/09/1998,Megan Stephenson,Jennifer Hoffman,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,TRUE,TRUE,paranoid
India,26/01/2018,14/03/2018,Jennifer Hill,Justin Whitehead,-20.88231,55.4504,Saint-Denis,RE,Reunion,FALSE,FALSE,TRUE,scared
India,20/11/1987,13/01/1988,Deborah Lawson,Wesley Horton,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,FALSE,TRUE,oblivious
India,23/02/2008,25/02/2008,Denise Howard,Jeremy Mccullough,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,TRUE,TRUE,fleeing
India,31/12/1994,26/02/1995,Lisa Kim,Rose Reed,-22.9,44.53333,Sakaraha,MG,Antananarivo,TRUE,FALSE,TRUE,oblivious
India,6/12/2020,20/01/2021,Shane Jackson,Jeffrey Johnson,-22.9,44.53333,Sakaraha,MG,Antananarivo,TRUE,TRUE,TRUE,oblivious
India,4/03/2019,5/04/2019,Kristy Moore,Meredith Gibbs,-17.83333,48.41667,Ambatondrazaka,MG,Antananarivo,FALSE,FALSE,TRUE,confessing
India,28/07/1996,6/09/1996,Kirsten Mayo,Randy Simmons,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,TRUE,friendly
India,1/11/1985,21/11/1985,Michael Cabrera,Jennifer Cook,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,TRUE,worried
India,5/05/1992,4/06/1992,Carlos Nelson,Bradley Ewing,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,TRUE,evasive
India,13/12/2015,24/01/2016,Jeffrey Nguyen,Ashley Larson,-20.88231,55.4504,Saint-Denis,RE,Reunion,FALSE,TRUE,TRUE,happy
India,17/11/1986,2/12/1986,Terry Moreno,Amy Gomez,-21.15,46.58333,Ikalamavony,MG,Antananarivo,FALSE,TRUE,TRUE,injured
India,5/12/1997,18/12/1997,Kayla Rice,Edward Anderson,-20.88231,55.4504,Saint-Denis,RE,Reunion,TRUE,FALSE,TRUE,sad
India,24/11/2009,10/01/2010,Carolyn Burnett,Mary Weaver,-21.15,46.58333,Ikalamavony,MG,Antananarivo,FALSE,TRUE,TRUE,evasive
India,25/12/2003,29/12/2003,Bradley Johnson,Ashley Carr,-19.65,47.31667,Antanifotsy,MG,Antananarivo,FALSE,TRUE,TRUE,accusatory
India,20/04/2005,14/06/2005,Nancy Mack,Ryan Watkins,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,FALSE,TRUE,hostile
India,15/10/2020,17/10/2020,Sara Brown,Parker Mitchell,-19.65,47.31667,Antanifotsy,MG,Antananarivo,TRUE,TRUE,TRUE,out-of-control
India,23/04/1999,20/06/1999,Tyler James,Shelia Holmes,-22.9,44.53333,Sakaraha,MG,Antananarivo,FALSE,TRUE,TRUE,sad
