region,date_witness,date_agent,witness,agent,latitude,longitude,city,country,city_agent,has_weapon,has_hat,has_jacket,behavior
Asia,29/06/2003,4/07/2003,Charles Martinez,Kathryn Martin,41.77583,140.73667,Hakodate,JP,Tokyo,FALSE,FALSE,TRUE,happy
Asia,27/01/2009,15/02/2009,Timothy Frederick,Jerry Collins,31.96258,73.97117,Naushahra Virkan,PK,Karachi,FALSE,FALSE,TRUE,over-complimenting
Asia,24/06/2008,10/08/2008,Justin Jones,Rachel Barnes,33.86419,48.26258,Aleshtar,IR,Tehran,FALSE,FALSE,TRUE,over-complimenting
Asia,11/12/2002,15/12/2002,John Wong,Allen Baker,41.29444,69.67639,Parkent,UZ,Tashkent,FALSE,TRUE,TRUE,scared
Asia,13/05/2018,12/06/2018,Jacqueline Henry,James Dawson,25.75728,75.37991,Deoli,IN,Kolkata,FALSE,TRUE,TRUE,complaining
Asia,2/07/1988,28/07/1988,Cassandra Salazar,Ryan Wilkinson,41.77583,140.73667,Hakodate,JP,Tokyo,FALSE,FALSE,TRUE,happy
Asia,29/06/2011,26/08/2011,Jimmy Mendez,Micheal Thomas,6.33444,124.95278,Tupi,PH,Manila,FALSE,TRUE,TRUE,panicking
Asia,9/12/2006,21/12/2006,Denise Hill,Jasmine Rowland,-6.48167,106.85417,Cibinong,ID,Jakarta,FALSE,TRUE,TRUE,out-of-control
Asia,26/04/1990,19/05/1990,Jennifer Rogers,Michael Tate,55.8736,85.4265,Yashkino,RU,Novokuznetsk,FALSE,TRUE,TRUE,injured
Asia,16/12/2012,7/02/2013,Jessica Blackburn,Julia Cannon,55.54028,89.20083,Sharypovo,RU,Krasnoyarsk,TRUE,TRUE,TRUE,worried
Asia,30/04/2021,6/05/2021,Patrick Nguyen,Leslie Curtis,16.0438,120.4861,Manaoag,PH,Manila,FALSE,TRUE,TRUE,scared
Asia,14/08/2004,22/08/2004,Andrew Ross,Kenneth Barrett,-7.54972,110.71639,Ngemplak,ID,Jakarta,FALSE,FALSE,TRUE,evasive
Asia,26/08/2021,30/08/2021,Jessica Gould,Frank Gutierrez,23.02677,113.13148,Foshan,CN,Shanghai,FALSE,TRUE,TRUE,injured
Asia,9/06/2008,3/07/2008,Amanda Nguyen,Katelyn Garcia,22.10194,85.37752,Barbil,IN,Kolkata,FALSE,TRUE,TRUE,hostile
Asia,19/02/2018,16/04/2018,Stacey Collier,James Anderson,9.82564,78.25795,Tiruppuvanam,IN,Kolkata,FALSE,TRUE,TRUE,out-of-control
Asia,22/08/1994,27/09/1994,Briana Nelson,Jeffrey Graves MD,6.95194,121.96361,Recodo,PH,Manila,FALSE,FALSE,TRUE,lonely
Asia,27/12/1996,24/01/1997,Wendy Trevino,Melissa Ellis,16.0567,103.65309,Roi Et,TH,Bangkok,FALSE,TRUE,TRUE,hostile
Asia,29/01/2004,27/02/2004,Desiree Harper,Sarah Green,40.66482,122.22833,Yingkou,CN,Shanghai,FALSE,FALSE,TRUE,panicking
Asia,28/12/1999,23/01/2000,Amanda Pham,Bethany Chen,10.58806,77.24779,Udumalaippettai,IN,Kolkata,TRUE,FALSE,TRUE,lonely
Asia,23/10/2001,20/11/2001,Jason Humphrey,Belinda Thompson,32.17629,75.06583,Fazilpur,PK,Karachi,FALSE,FALSE,TRUE,silent
Asia,17/09/2014,14/11/2014,Kristi Fox,Melinda Evans,40.78206,72.34424,Andijon,UZ,Tashkent,FALSE,TRUE,FALSE,hostile
Asia,17/10/2012,24/10/2012,Stephanie White,Randy Simmons,21.46527,83.97573,Sambalpur,IN,Kolkata,FALSE,TRUE,TRUE,tense
Asia,19/06/2014,15/08/2014,Travis Dixon,Robert Baird,40.85158,122.74754,Haicheng,CN,Shanghai,FALSE,TRUE,TRUE,out-of-control
Asia,17/06/1986,1/07/1986,Jacqueline Cruz,Kim Dyer,-6.8048,110.8405,Kudus,ID,Jakarta,FALSE,TRUE,TRUE,sad
Asia,19/02/1986,19/03/1986,Robin Melton,Laura Oconnor,25.75728,75.37991,Deoli,IN,Kolkata,FALSE,TRUE,TRUE,friendly
Asia,16/07/1985,1/09/1985,Denise Fisher,Jennifer Cook,55.54028,89.20083,Sharypovo,RU,Krasnoyarsk,FALSE,TRUE,TRUE,friendly
Asia,13/10/1990,30/11/1990,Eric Johnson,Jennifer George,16.06213,76.0586,Hungund,IN,Kolkata,TRUE,TRUE,TRUE,lonely
Asia,14/12/2006,2/02/2007,Charlene Haynes,Jeanette Martinez,16.06213,76.0586,Hungund,IN,Kolkata,FALSE,FALSE,TRUE,complaining
Asia,6/07/1997,1/09/1997,Robert Perez,Jeremy Mason,36.24624,139.07204,Fujioka,JP,Tokyo,FALSE,FALSE,TRUE,complaining
Asia,25/03/1991,18/04/1991,Amber Scott,Elizabeth Cook,25.92493,73.66633,Sojat,IN,Kolkata,FALSE,FALSE,TRUE,injured
Asia,10/01/2002,27/02/2002,Nicholas Thornton,Stephanie Brooks,30.81383,75.16878,Moga,IN,Kolkata,FALSE,TRUE,TRUE,worried
Asia,17/11/1995,18/12/1995,William Robles,Jeanne Green,6.33444,124.95278,Tupi,PH,Manila,FALSE,TRUE,TRUE,silent
Asia,22/02/2017,26/02/2017,Elizabeth Parker,Alison Peterson,10.58806,77.24779,Udumalaippettai,IN,Kolkata,FALSE,FALSE,TRUE,hostile
Asia,14/06/2007,16/06/2007,Thomas Winters,Christopher Morrison,55.75556,60.70278,Ozersk,RU,Yekaterinburg,FALSE,TRUE,TRUE,confessing
Asia,21/01/1986,8/02/1986,Timothy Goodman,Jennifer Hernandez,21.53889,71.57737,Gariadhar,IN,Kolkata,FALSE,TRUE,TRUE,evasive
Asia,26/06/2001,1/08/2001,Brian Graves,Denise Davis,-7.51611,109.05389,Wangon,ID,Jakarta,FALSE,FALSE,TRUE,silent
Asia,18/12/1998,12/01/1999,Crystal Davidson,Brandon Miller,18.51957,73.85535,Pune,IN,Kolkata,TRUE,FALSE,TRUE,accusatory
Asia,26/01/2003,6/02/2003,Kevin King,Reginald Harvey,26.32293,91.00632,Barpeta,IN,Kolkata,FALSE,TRUE,TRUE,unhappy
Asia,5/01/2003,7/01/2003,Justin Flores,Jacqueline Maldonado,41.09822,120.74792,Nanpiao,CN,Shanghai,FALSE,FALSE,TRUE,oblivious
Asia,22/01/1987,3/02/1987,Taylor Jones,Angela Johnson,18.18158,76.03889,Osmanabad,IN,Kolkata,FALSE,TRUE,TRUE,hostile
Asia,2/07/2017,8/08/2017,Larry Turner,Julia Cannon,23.07492,88.28637,Pandua,IN,Kolkata,FALSE,TRUE,TRUE,unhappy
Asia,5/11/2010,8/11/2010,Matthew Gardner,David Murphy,34.86472,117.55417,Zaozhuang,CN,Shanghai,TRUE,TRUE,FALSE,hostile
Asia,30/12/1985,26/02/1986,Eric Flowers,Timothy Davis,36.6009,126.665,Hongseong,KR,Seoul,FALSE,FALSE,TRUE,talkative
Asia,15/02/2014,10/04/2014,Christopher Lawson,Carrie Boone,13.65805,102.56365,Paoy Paet,KH,Phnom Penh,FALSE,TRUE,TRUE,tense
Asia,2/01/1986,11/02/1986,Randy Smith,Brett Wood,53.14657,140.72287,Nikolayevsk-on-Amure,RU,Vladivostok,TRUE,FALSE,TRUE,evasive
Asia,10/07/1994,13/08/1994,Jason Simmons,Christopher Ross,24.28859,116.11768,Meizhou,CN,Shanghai,FALSE,FALSE,TRUE,accusatory
Asia,10/09/1993,2/11/1993,Jon Stokes,Michael Barron,36,139.55722,Okegawa,JP,Tokyo,FALSE,FALSE,TRUE,lonely
Asia,21/05/2012,9/06/2012,Susan Jones,Anna Flores,20.88197,85.83334,Bhuban,IN,Kolkata,FALSE,TRUE,TRUE,over-complimenting
Asia,9/07/2000,2/09/2000,Shelley Aguirre,Steven Lee,31.28092,74.85849,Patti,IN,Kolkata,FALSE,TRUE,TRUE,worried
Asia,29/11/1989,22/12/1989,Ann Hancock,Dean Martinez,3.3285,99.1625,Tebingtinggi,ID,Jakarta,FALSE,FALSE,TRUE,accusatory
Asia,5/03/1986,9/03/1986,Desiree Carpenter,Brian Hickman,14.62578,121.12251,Antipolo,PH,Manila,FALSE,TRUE,TRUE,sad
Asia,16/12/1990,21/01/1991,Catherine Potter,Kaitlyn Booker,-6.48167,106.85417,Cibinong,ID,Jakarta,FALSE,TRUE,TRUE,silent
Asia,1/07/2003,28/08/2003,Sean Massey,Rose Reed,26.32293,91.00632,Barpeta,IN,Kolkata,FALSE,TRUE,TRUE,sad
Asia,7/03/1999,29/03/1999,Jeffrey Griffin,Nicole Adams,16.06213,76.0586,Hungund,IN,Kolkata,TRUE,FALSE,TRUE,hostile
Asia,14/11/2000,9/01/2001,Sherry Liu,Julia Reynolds,51.78771,56.36091,Saraktash,RU,Yekaterinburg,FALSE,FALSE,TRUE,talkative
Asia,13/04/2016,28/05/2016,Luke Parker,Kim Dyer,26.44931,91.61356,Rangia,IN,Kolkata,FALSE,FALSE,TRUE,injured
Asia,3/03/2020,11/04/2020,Gabriella Gordon,Steven Lee,23.29549,113.82465,Licheng,CN,Shanghai,FALSE,FALSE,TRUE,scared
Asia,12/11/1990,24/12/1990,Jennifer Rodriguez,Jane Hall,-1.26753,116.82887,Balikpapan,ID,Makassar,FALSE,TRUE,TRUE,injured
Asia,17/05/2000,30/06/2000,Thomas Oconnell,Brittany Henderson,35.20889,111.73861,Changzhi,CN,Shanghai,FALSE,TRUE,FALSE,scared
Asia,17/08/1993,17/08/1993,Phillip Castro,Shawn Huang,33.78333,114.51667,Wacheng,CN,Shanghai,FALSE,FALSE,TRUE,fleeing
Asia,7/03/2012,28/04/2012,Holly Kelly,Daniel Brown,51.78771,56.36091,Saraktash,RU,Yekaterinburg,FALSE,TRUE,TRUE,hostile
Asia,19/11/2002,26/12/2002,Brittney Hale,Logan Duncan,25.92493,73.66633,Sojat,IN,Kolkata,FALSE,TRUE,TRUE,tense
Asia,14/12/1993,7/01/1994,Barbara Fisher,Shelley Richardson,34.08565,74.80555,Srinagar,IN,Kolkata,FALSE,TRUE,TRUE,complaining
Asia,6/09/2011,13/10/2011,Roy Henry,Theresa Patterson,5.4709,100.24529,Batu Feringgi,MY,Kuala Lumpur,TRUE,FALSE,TRUE,happy
Asia,10/02/2020,16/02/2020,Jordan Sullivan,Adam Smith,56.11281,69.49015,Ishim,RU,Yekaterinburg,TRUE,FALSE,TRUE,hostile
Asia,19/07/2004,4/09/2004,Dennis Rice,Jeffrey Graves MD,36,139.55722,Okegawa,JP,Tokyo,FALSE,FALSE,TRUE,lonely
Asia,11/07/1988,16/08/1988,Melissa May,Angela Strickland,51.78771,56.36091,Saraktash,RU,Yekaterinburg,FALSE,TRUE,TRUE,worried
Asia,11/06/1999,22/06/1999,Stephanie Drake,Donna Mathis,35.8,137.23333,Gero,JP,Tokyo,FALSE,TRUE,TRUE,tense
Asia,8/02/1996,22/02/1996,Charles Lane,Ashley Carr,23.9028,89.11943,Kushtia,BD,Dhaka,FALSE,TRUE,TRUE,insulting
Asia,27/07/2003,16/08/2003,Curtis Rosales,Julie Lopez,22.88783,84.13864,Jashpurnagar,IN,Kolkata,FALSE,FALSE,TRUE,lonely
Asia,1/04/2012,11/04/2012,Taylor Short,Beth Cuevas,17.30858,97.01124,Kyaikto,MM,Yangon,FALSE,TRUE,FALSE,oblivious
Asia,17/10/2013,25/11/2013,James Mejia,Nicholas Rowe,22.83957,91.84128,Manikchari,BD,Dhaka,FALSE,TRUE,TRUE,scared
Asia,4/09/1989,13/10/1989,Jonathan Garcia,Michael Woods,9.82564,78.25795,Tiruppuvanam,IN,Kolkata,FALSE,FALSE,TRUE,tense
Asia,25/05/2003,21/07/2003,Shannon Mcbride,James Whitehead,19.21667,73.08333,Dombivli,IN,Kolkata,FALSE,FALSE,TRUE,unhappy
Asia,19/04/1987,12/06/1987,Michelle Kim,Robert Baird,24.41288,76.56719,Aklera,IN,Kolkata,TRUE,TRUE,TRUE,fleeing
Asia,30/09/1997,28/11/1997,Timothy Yang,Alexis Conway PhD,58.23583,92.48278,Lesosibirsk,RU,Krasnoyarsk,FALSE,TRUE,TRUE,insulting
Asia,4/12/1993,1/01/1994,William Dorsey,Sherry Aguilar,32.87533,71.57118,Daud Khel,PK,Karachi,FALSE,TRUE,TRUE,oblivious
Asia,25/07/1995,4/08/1995,Daniel Williams,Stephen Mills,35.82756,137.95378,Ina,JP,Tokyo,TRUE,FALSE,FALSE,over-complimenting
Asia,3/02/2013,25/03/2013,Marissa Castro,Cristina Reynolds,25.66795,85.83636,Dalsingh Sarai,IN,Kolkata,FALSE,TRUE,TRUE,out-of-control
Asia,20/12/1990,29/12/1990,Elizabeth Bell,Leslie Anderson,23.07492,88.28637,Pandua,IN,Kolkata,FALSE,FALSE,TRUE,insulting
Asia,17/10/2006,12/11/2006,Jennifer Gonzales,William Wood,-7.73379,113.69785,Besuki,ID,Jakarta,FALSE,TRUE,TRUE,out-of-control
Asia,14/07/2011,9/09/2011,Kenneth Montgomery,Lauren Smith,5.90702,116.10146,Donggongon,MY,Kuching,FALSE,FALSE,TRUE,talkative
Asia,12/01/2006,8/03/2006,Gregory Sherman,Kathy Meadows,10.29085,105.75635,Sa Dec,VN,Ho Chi Minh,FALSE,FALSE,TRUE,happy
Asia,9/07/1989,16/07/1989,Veronica Wilkins,Gregory Moore,31.82539,72.54064,Sillanwali,PK,Karachi,FALSE,TRUE,TRUE,injured
Asia,17/03/2020,23/04/2020,Steven Wright,Stacey Morris,25.95533,68.88871,Jhol,PK,Karachi,FALSE,TRUE,TRUE,friendly
Asia,1/12/1989,6/01/1990,Brian Rowe,Kevin Contreras,40.49748,44.7662,Hrazdan,AM,Yerevan,FALSE,TRUE,TRUE,hostile
Asia,15/04/2008,31/05/2008,Dr. Joseph Hernandez,Patricia Perez,10.13361,124.84472,Maasin,PH,Manila,TRUE,TRUE,TRUE,oblivious
Asia,24/05/2021,28/06/2021,Rebecca Hatfield,Daniel Lewis,32.57756,71.52847,Mianwali,PK,Karachi,FALSE,FALSE,TRUE,injured
Asia,8/06/2007,28/06/2007,Christopher Davis,Christine Obrien,26.76628,83.36889,Gorakhpur,IN,Kolkata,TRUE,FALSE,FALSE,worried
Asia,4/08/1989,17/08/1989,Theresa Gomez,Stephen Mills,22.75218,72.68533,Kheda,IN,Kolkata,FALSE,FALSE,TRUE,insulting
Asia,6/01/1990,27/02/1990,Pamela Boyd,Jennifer Swanson,-7.57897,112.23109,Diwek,ID,Jakarta,FALSE,FALSE,TRUE,scared
Asia,19/06/2012,30/07/2012,Albert Contreras,Ashley Carr,29.69221,72.54566,Hasilpur,PK,Karachi,FALSE,TRUE,TRUE,tense
Asia,5/09/2010,1/10/2010,Mr. Tyler Macias,Miranda Lester,6.33444,124.95278,Tupi,PH,Manila,FALSE,TRUE,TRUE,evasive
Asia,14/09/1995,17/10/1995,Michael Phillips,Julia Cannon,38.40917,112.73333,Xinzhou,CN,Shanghai,FALSE,FALSE,TRUE,evasive
Asia,27/08/1987,22/10/1987,Kristi Weaver,Kimberly Gibson,35,136.51667,Komono,JP,Tokyo,FALSE,TRUE,TRUE,fleeing
Asia,23/06/2011,18/08/2011,Bonnie Tate,James Burnett,30.29184,71.67164,Qadirpur Ran,PK,Karachi,FALSE,FALSE,TRUE,friendly
Asia,17/09/1988,26/10/1988,Ashley Cherry DDS,Jeremy Mason,45.47885,133.42825,Lesozavodsk,RU,Vladivostok,FALSE,TRUE,TRUE,confessing
Asia,11/11/2007,1/12/2007,Michael Moody,Kelly Lindsey,43.82634,144.09638,Motomachi,JP,Tokyo,FALSE,FALSE,TRUE,hostile
Asia,21/08/1994,26/08/1994,Dorothy Thompson,Michael Mueller,36.33011,138.89585,Annaka,JP,Tokyo,FALSE,TRUE,TRUE,confessing
Asia,9/12/2019,15/12/2019,John Jackson,Lacey Brown,17.54907,82.85749,Elamanchili,IN,Kolkata,FALSE,TRUE,TRUE,unhappy
Asia,8/01/1993,1/02/1993,Dana Gilbert,Bradley Ewing,35.50056,117.63083,Pingyi,CN,Shanghai,FALSE,TRUE,TRUE,unhappy
Asia,12/04/1994,15/04/1994,Ms. Nancy Miller,Gabrielle Mendez,6.84019,79.87116,Dehiwala-Mount Lavinia,LK,Colombo,FALSE,TRUE,TRUE,complaining
Asia,26/03/2000,4/05/2000,Edwin Reilly,Julian Anderson,35.95664,36.7138,Binnish,SY,Damascus,FALSE,FALSE,TRUE,over-complimenting
Asia,11/07/1996,29/08/1996,Edward Young,Nicole Payne,-6.91806,106.92667,Sukabumi,ID,Jakarta,FALSE,TRUE,TRUE,silent
Asia,4/12/2004,19/12/2004,Joanne Porter,Jennifer Swanson,0.51667,101.44167,Pekanbaru,ID,Jakarta,FALSE,FALSE,TRUE,talkative
Asia,2/09/1998,29/10/1998,Crystal Ward,Victor Tapia,25.95533,68.88871,Jhol,PK,Karachi,FALSE,TRUE,TRUE,complaining
Asia,4/08/2014,21/09/2014,Robert Moore,Stephanie Mcmillan,27.85,112.9,Xiangtan,CN,Shanghai,FALSE,TRUE,TRUE,lonely
Asia,27/12/2003,2/02/2004,Mackenzie Jackson,Shelly Espinoza,-7.01833,107.60389,Pameungpeuk,ID,Jakarta,FALSE,TRUE,TRUE,evasive
Asia,1/09/2002,20/10/2002,Fred Smith,Joshua Moore,22.37066,114.10479,Tsuen Wan,HK,Hong Kong,FALSE,FALSE,TRUE,paranoid
Asia,11/05/2016,12/05/2016,Jasmine Castillo MD,Lauren Johnson,26.44931,91.61356,Rangia,IN,Kolkata,FALSE,FALSE,TRUE,panicking
Asia,21/11/1997,23/12/1997,Kenneth Huffman,Jeremy Mccullough,29.21399,78.95693,Kashipur,IN,Kolkata,FALSE,TRUE,TRUE,happy
Asia,5/05/2006,27/06/2006,John Gomez,Parker Mitchell,25.49043,85.94001,Teghra,IN,Kolkata,FALSE,TRUE,TRUE,silent
Asia,2/06/2005,6/06/2005,Rachael Henderson,Mrs. Kristin Lopez MD,31.71667,73.38333,Sangla Hill,PK,Karachi,FALSE,TRUE,TRUE,oblivious
Asia,28/03/1994,2/04/1994,Robert Salazar,Zachary Hawkins,14.37395,100.48528,Bang Ban,TH,Bangkok,FALSE,TRUE,TRUE,lonely
Asia,22/07/1997,8/09/1997,Brandon Prince,Casey Weber,22.88783,84.13864,Jashpurnagar,IN,Kolkata,FALSE,TRUE,TRUE,happy
Asia,28/06/1985,18/08/1985,Melissa Jackson,Joseph Nguyen,17.30858,97.01124,Kyaikto,MM,Yangon,TRUE,TRUE,TRUE,hostile
Asia,10/12/1987,2/02/1988,Aaron Jones,Tamara Hall,9.3337,122.8637,Santa Catalina,PH,Manila,FALSE,TRUE,FALSE,accusatory
Asia,28/06/2018,6/08/2018,Ian Foster,Micheal Thomas,12.35275,121.06761,San Jose,PH,Manila,FALSE,TRUE,TRUE,out-of-control
Asia,5/01/1997,21/01/1997,Bryan Hughes,Jessica Joseph,0.51667,101.44167,Pekanbaru,ID,Jakarta,TRUE,TRUE,TRUE,happy
Asia,17/07/1988,18/08/1988,Jennifer Miller,Sonia Mcdaniel,32.54278,111.50861,Danjiangkou,CN,Shanghai,TRUE,FALSE,TRUE,injured
Asia,22/05/2004,29/06/2004,Sharon Contreras,Garrett Cook,58.7002,59.4839,Kachkanar,RU,Yekaterinburg,TRUE,FALSE,FALSE,unhappy
Asia,14/06/1996,29/07/1996,Samantha Phillips,Dr. Gregory Gibson,36.24624,139.07204,Fujioka,JP,Tokyo,FALSE,TRUE,TRUE,happy
Asia,12/06/2002,27/07/2002,Sarah Smith,Jane Hall,13.8196,100.04427,Nakhon Pathom,TH,Bangkok,FALSE,TRUE,TRUE,worried
Asia,6/03/1997,16/04/1997,Bryan Smith,Loretta Wood,33.4425,129.96972,Karatsu,JP,Tokyo,FALSE,FALSE,FALSE,injured
Asia,9/04/1989,14/05/1989,Cynthia Gardner,Patricia Edwards,14.64056,104.64992,Kantharalak,TH,Bangkok,FALSE,TRUE,TRUE,silent
Asia,3/07/1990,26/08/1990,Diana Davis,Kristen Peterson,12.97389,123.99333,Sorsogon,PH,Manila,FALSE,FALSE,FALSE,unhappy
Asia,18/01/1996,21/02/1996,Mary Miller,Kimberly Stewart,19.21667,73.08333,Dombivli,IN,Kolkata,TRUE,TRUE,TRUE,lonely
Asia,14/06/2006,28/06/2006,Hannah Pittman,Sarah Reynolds,42.64031,125.51176,Dongfeng,CN,Shanghai,FALSE,TRUE,TRUE,confessing
Asia,30/10/2012,4/11/2012,Barry Garrett,Kathleen Hicks,54.48147,53.47103,Oktyabr’skiy,RU,Yekaterinburg,FALSE,TRUE,TRUE,complaining
Asia,30/04/2018,17/06/2018,James Adkins,Patricia Edwards,13.65805,102.56365,Paoy Paet,KH,Phnom Penh,FALSE,TRUE,TRUE,insulting
Asia,7/12/1999,12/12/1999,Kelly Chambers,Todd Robinson,38.45598,48.87498,Astara,AZ,Baku,FALSE,TRUE,TRUE,confessing
Asia,16/12/1988,20/12/1988,Cristina Costa,Michael Tate,47.46657,84.87144,Zaysan,KZ,Almaty,FALSE,TRUE,TRUE,complaining
Asia,17/01/1997,24/01/1997,Erin Brown,Ashley Davis,35.85,117.7,Dongdu,CN,Shanghai,FALSE,FALSE,TRUE,hostile
Asia,17/08/2000,11/10/2000,Dana Solomon,Evan Perkins,23.02677,113.13148,Foshan,CN,Shanghai,FALSE,TRUE,TRUE,over-complimenting
Asia,13/09/1996,19/10/1996,Wendy Washington,Kevin Evans,29.38242,70.91106,Alipur,PK,Karachi,FALSE,TRUE,TRUE,friendly
Asia,17/03/2007,3/05/2007,Andre Campbell,Christopher Morris,14.0823,98.19151,Dawei,MM,Yangon,FALSE,FALSE,TRUE,complaining
Asia,10/03/2013,23/04/2013,Dr. Melissa Anderson,Kevin Contreras,36.33011,138.89585,Annaka,JP,Tokyo,FALSE,TRUE,TRUE,tense
Asia,7/01/2019,21/01/2019,Daniel Pham,Rachel Martin,21.34222,71.30633,Kundla,IN,Kolkata,FALSE,FALSE,TRUE,complaining
Asia,20/04/2002,29/04/2002,Kimberly Church,Michael Barron,3.3285,99.1625,Tebingtinggi,ID,Jakarta,FALSE,TRUE,TRUE,accusatory
Asia,26/11/1992,8/12/1992,Andrea Waters,Teresa Sanchez,34.81667,137.4,Toyokawa,JP,Tokyo,FALSE,TRUE,TRUE,injured
Asia,14/12/2004,29/12/2004,Rebecca Haynes,Kevin Contreras,35.30889,139.55028,Kamakura,JP,Tokyo,FALSE,TRUE,FALSE,complaining
Asia,20/07/1991,5/09/1991,Debbie Lewis,Sharon Young,42.64031,125.51176,Dongfeng,CN,Shanghai,FALSE,TRUE,TRUE,oblivious
Asia,28/06/2009,22/07/2009,Daniel Stein,Jessica Conway,36.20389,127.08472,Nonsan,KR,Seoul,FALSE,FALSE,TRUE,scared
Asia,31/01/2011,7/02/2011,Mark Vaughn,Adam Montes,22.75218,72.68533,Kheda,IN,Kolkata,FALSE,TRUE,TRUE,panicking
Asia,26/11/2005,19/01/2006,Benjamin Herring,Nicole Scott,36.24624,139.07204,Fujioka,JP,Tokyo,FALSE,FALSE,TRUE,insulting
Asia,2/10/1997,23/11/1997,Richard Williams,Marie Hernandez,15.58552,102.42587,Bua Yai,TH,Bangkok,FALSE,TRUE,TRUE,out-of-control
Asia,29/09/1993,26/10/1993,Kari Mathis,Sharon Young,14.8361,120.97844,Guyong,PH,Manila,FALSE,TRUE,TRUE,fleeing
Asia,6/07/2008,9/07/2008,Carl May,Nicole Hart,14.66,120.56528,Pilar,PH,Manila,FALSE,FALSE,TRUE,paranoid
Asia,11/08/2017,18/08/2017,Maria Moore,Fernando Davis,10.7375,122.9666,Talisay,PH,Manila,FALSE,FALSE,TRUE,over-complimenting
Asia,31/07/2003,19/09/2003,Michael Owens,Ms. Sheila Campbell MD,19.21667,73.08333,Dombivli,IN,Kolkata,TRUE,TRUE,TRUE,unhappy
Asia,17/09/1989,17/10/1989,Tammy Jackson,Laura Reynolds,-8.43333,114.33333,Muncar,ID,Jakarta,FALSE,TRUE,TRUE,panicking
Asia,8/04/2018,12/05/2018,Blake Park,Jeffrey Johnson,20.88197,85.83334,Bhuban,IN,Kolkata,FALSE,TRUE,TRUE,fleeing
Asia,15/02/2004,24/02/2004,Christopher Copeland,Nicholas Powell,14.0823,98.19151,Dawei,MM,Yangon,FALSE,FALSE,TRUE,injured
Asia,1/02/2020,23/03/2020,Andrea Martin,Robert Maxwell,40.11583,67.84222,Jizzax,UZ,Samarkand,FALSE,FALSE,TRUE,worried
Asia,29/04/2003,21/06/2003,James Graves,Lauren Johnson,21.59983,71.21169,Amreli,IN,Kolkata,FALSE,FALSE,TRUE,friendly
Asia,1/07/2002,17/08/2002,David Clark,Brandy Mendez,10.20898,123.758,Naga,PH,Manila,FALSE,FALSE,TRUE,lonely
Asia,10/03/2003,15/03/2003,Alfred Hernandez,Steven Edwards,24.41288,76.56719,Aklera,IN,Kolkata,FALSE,TRUE,TRUE,out-of-control
Asia,22/05/2014,16/07/2014,Emily Mclaughlin,Kimberly Cooper,36.53333,136.61667,Nonoichi,JP,Tokyo,FALSE,TRUE,TRUE,worried
Asia,26/05/2018,13/06/2018,Courtney Potter,Andrew Miranda,25.66795,85.83636,Dalsingh Sarai,IN,Kolkata,FALSE,TRUE,TRUE,scared
Asia,25/05/1998,9/07/1998,Natalie Hansen,Alan Ford,25.49043,85.94001,Teghra,IN,Kolkata,FALSE,TRUE,TRUE,injured
